chapter_id,block_id,sequence_number,element_type,section_path,xhtml_path,source_element_id,pdf_physical_page,pdf_printed_page,english_text,russian_text,source_html,target_html,asset_ids,table_id,formula_id,code_id,link_ids,term_candidates,formatting_markers,translation_status,qa_semantic,qa_terminology,qa_numbers_code_links,qa_structure_formatting,qa_status,batch_id,notes,version
CH06,CH06-B0184,184,th,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[1]/*/*[1],,176,135,Same setup version (parameter tuning),Та же версия параметров торговли (настройка параметров),"<th xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-head"" scope=""col"">
       <p class=""normal"">
        <strong class=""keyWord"">
         <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.435.1"">
          Same setup version (parameter tuning)
         </span>
        </strong>
       </p>
      </th>
      ","<th xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-head"" scope=""col""><p class=""normal""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.435.1"">Та же версия параметров торговли (настройка параметров)</span></strong></p></th>",,CH06-TABLE-002,,,,,strong,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0185,185,th,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[1]/*/*[2],,176,135,New setup version (mechanics changed),Новая версия параметров торговли (изменён торговый механизм),"<th xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-head"" scope=""col"">
       <p class=""normal"">
        <strong class=""keyWord"">
         <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.436.1"">
          New setup version (mechanics changed)
         </span>
        </strong>
       </p>
      </th>
     ","<th xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-head"" scope=""col""><p class=""normal""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.436.1"">Новая версия параметров торговли (изменён торговый механизм)</span></strong></p></th>",,CH06-TABLE-002,,,,,strong,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0186,186,td,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[2]/*[1]/*[1],,176,135,Threshold 1.8 → 2.0,Порог 1.8 → 2.0,"<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell"">
       <p class=""normal"">
        <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.437.1"">
         Threshold 1.8 → 2.0
        </span>
       </p>
      </td>
      ","<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell""><p class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.437.1"">Порог 1.8 → 2.0</span></p></td>",,CH06-TABLE-002,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0187,187,td,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[2]/*[1]/*[2],,176,135,Rank selection → threshold gating,Отбор по рангу → применение порогового условия,"<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell"">
       <p class=""normal"">
        <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.438.1"">
         Rank selection → threshold gating
        </span>
       </p>
      </td>
     ","<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell""><p class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.438.1"">Отбор по рангу → применение порогового условия</span></p></td>",,CH06-TABLE-002,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0188,188,td,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[2]/*[2]/*[1],,176,135,Top 10% → top 20%,Верхние 10 % по рангу → верхние 20 % по рангу,"<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell"">
       <p class=""normal"">
        <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.439.1"">
         Top 10% → top 20%
        </span>
       </p>
      </td>
      ","<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell""><p class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.439.1"">Верхние 10 % по рангу → верхние 20 % по рангу</span></p></td>",,CH06-TABLE-002,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0189,189,td,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[2]/*[2]/*[2],,176,135,Long-only → long/short,Только длинные позиции → длинные/короткие позиции,"<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell"">
       <p class=""normal"">
        <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.440.1"">
         Long-only → long/short
        </span>
       </p>
      </td>
     ","<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell""><p class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.440.1"">Только длинные позиции → длинные/короткие позиции</span></p></td>",,CH06-TABLE-002,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0190,190,td,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[2]/*[3]/*[1],,176,135,20-day → 60-day normalization window,20-дневное → 60-дневное окно нормализации,"<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell"">
       <p class=""normal"">
        <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.441.1"">
         20-day → 60-day normalization window
        </span>
       </p>
      </td>
      ","<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell""><p class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.441.1"">20-дневное → 60-дневное окно нормализации</span></p></td>",,CH06-TABLE-002,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0191,191,td,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[2]/*[3]/*[2],,176,135,Adding a stop rule when none existed,"Добавление правила принудительного выхода, которого раньше не было","<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell"">
       <p class=""normal"">
        <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.442.1"">
         Adding a stop rule when none existed
        </span>
       </p>
      </td>
     ","<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell""><p class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.442.1"">Добавление правила принудительного выхода, которого раньше не было</span></p></td>",,CH06-TABLE-002,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0192,192,td,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[2]/*[4]/*[1],,176,135,Different lookback horizon,Другой ретроспективный горизонт,"<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell"">
       <p class=""normal"">
        <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.443.1"">
         Different lookback horizon
        </span>
       </p>
      </td>
      ","<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell""><p class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.443.1"">Другой ретроспективный горизонт</span></p></td>",,CH06-TABLE-002,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0193,193,td,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[2]/*[4]/*[2],,176,135,Changing rebalance cadence or execution delay,Изменение периодичности ребалансировки или задержки исполнения,"<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell"">
       <p class=""normal"">
        <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.444.1"">
         Changing rebalance cadence or execution delay
        </span>
       </p>
      </td>
     ","<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell""><p class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.444.1"">Изменение периодичности ребалансировки или задержки исполнения</span></p></td>",,CH06-TABLE-002,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0194,194,td,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[2]/*[5]/*[1],,176,135,Cost assumption 10 bps → 15 bps per leg,Допущение об издержках: 10 б.п. → 15 б.п. на одну сторону сделки,"<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell"">
       <p class=""normal"">
        <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.445.1"">
         Cost assumption 10 bps → 15 bps per leg
        </span>
       </p>
      </td>
      ","<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell""><p class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.445.1"">Допущение об издержках: 10 б.п. → 15 б.п. на одну сторону сделки</span></p></td>",,CH06-TABLE-002,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0195,195,td,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[106]/*[2]/*[5]/*[2],,176,135,Adding funding/roll as a cost component,Добавление платежей по ставке финансирования или роллирования как компонента издержек,"<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell"">
       <p class=""normal"">
        <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.446.1"">
         Adding funding/roll as a cost component
        </span>
       </p>
      </td>
     ","<td xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""table-cell""><p class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.446.1"">Добавление платежей по ставке финансирования или роллирования как компонента издержек</span></p></td>",,CH06-TABLE-002,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0196,196,p,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[107],,176,135,Table 6.2: Comparing mechanics and parameters,Таблица 6.2. Сопоставление механизмов и параметров,"<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""packt_figref"">
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.447.1"">
     Table 6.2: Comparing mechanics and parameters
    </span>
   </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""packt_figref""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.447.1"">Таблица 6.2. Сопоставление механизмов и параметров</span></p>",,,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0197,197,p,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[108],,176,135,"Results across setup versions can still be informative, but they are not direct competitors within a single research program. The next section defines what counts as improvement within a fixed setup, separating development diagnostics from strategy-level evaluation.","Результаты разных версий параметров торговли по-прежнему могут быть информативными, однако они не подлежат прямому сопоставлению в рамках одной исследовательской программы. В следующем разделе определяется, что считается улучшением при фиксированных параметрах торговли, с отделением диагностики процесса разработки от оценки стратегии.","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal"">
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.448.1"">
     Results across setup versions can still be informative, but they are not direct competitors within a single research program.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.448.2"">
     The next section defines what counts as improvement within a fixed setup, separating development diagnostics from strategy-level evaluation.
    </span>
   </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.448.1"">Результаты разных версий параметров торговли по-прежнему могут быть информативными, однако они не подлежат прямому сопоставлению в рамках одной исследовательской программы. В следующем разделе определяется, что считается улучшением при фиксированных параметрах торговли, с отделением диагностики процесса разработки от оценки стратегии.</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.448.2""/></p>",,,,,,,,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0198,198,p,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[109]/*,,176,135,"Implementation : 02_case_study_overview inventories the trading setup for each of the nine case studies (universe, decision schedule, mapping, constraints, cost model) and is the source of the worked examples above.","Реализация: 02_case_study_overview систематизирует параметры торговли для каждого из девяти практических примеров (совокупность активов, график принятия решений, преобразование, ограничения, модель издержек) и служит источником рассмотренных выше примеров.","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal"">
     <strong class=""screenText"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.449.1"">
       Implementation
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.450.1"">
      :
     </span>
     <code class=""inlineCode"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.451.1"">
       02_case_study_overview
      </span>
     </code>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.452.1"">
      inventories the trading setup for each of the nine case studies (universe, decision schedule, mapping, constraints, cost model) and is the source of the worked examples above.
     </span>
    </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal""><strong class=""screenText""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.449.1"">Реализация</span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.450.1"">: </span><code class=""inlineCode""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.451.1"">02_case_study_overview </span></code><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.452.1"">систематизирует параметры торговли для каждого из девяти практических примеров (совокупность активов, график принятия решений, преобразование, ограничения, модель издержек) и служит источником рассмотренных выше примеров.</span></p>",,,,,,,"strong,code",QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0199,199,h1,6.4 Setting objectives and evaluation metrics,/*/*[2]/*/*[110],_idParaDest-282,177,136,6.4 Setting objectives and evaluation metrics,6.4 Постановка целей и определение метрик оценки,"<h1 xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""heading-1"" id=""_idParaDest-282"">
    <a id=""_idTextAnchor274"">
    </a>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.453.1"">
     6.4 Setting objectives and evaluation metrics
    </span>
   </h1>
   ","<h1 xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""heading-1"" id=""_idParaDest-282""><a id=""_idTextAnchor274""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.453.1"">6.4 Постановка целей и определение метрик оценки</span></h1>",,,,,,,a,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0200,200,p,6.4 Setting objectives and evaluation metrics,/*/*[2]/*/*[111],,177,136,"A research program needs an explicit definition of “better” before running large experiment grids. Here, “better” means economic value under a fixed trading setup : portfolio returns produced by mapping model outputs into positions and applying constraints and costs. This section specifies three important rules:","До запуска крупных сеток экспериментов исследовательская программа должна явно определить, что означает «лучше». Здесь под «лучше» понимается экономическая ценность при фиксированных параметрах торговли: доходность портфеля, получаемая путём преобразования выходных данных модели в позиции с последующим применением ограничений и учётом издержек. В этом разделе устанавливаются три важных правила:","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal"">
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.454.1"">
     A research program needs an explicit definition of “better” before running large experiment grids.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.454.2"">
     Here, “better” means
    </span>
    <strong class=""screenText"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.455.1"">
      economic value under a fixed trading setup
     </span>
    </strong>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.456.1"">
     : portfolio returns produced by mapping model outputs into positions and applying constraints and costs.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.456.2"">
     This section specifies three important rules:
    </span>
   </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.454.1"">До запуска крупных сеток экспериментов исследовательская программа должна явно определить, что означает «лучше». </span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.454.2"">Здесь под «лучше» понимается </span><strong class=""screenText""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.455.1"">экономическая ценность при фиксированных параметрах торговли</span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.456.1"">: доходность портфеля, получаемая путём преобразования выходных данных модели в позиции с последующим применением ограничений и учётом издержек. </span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.456.2"">В этом разделе устанавливаются три важных правила:</span></p>",,,,,,,strong,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
